date,XA,XB,XC,XD,XE,XF,XG,XH,XJ,XK,XL,XM,XN,XP,XQ,XR,XS,XT,XU,XV,XW,XY,XZ,ZA,ZB,ZC,ZD,ZE,ZF,ZG
2021-05-07 14:45,417.43,370.135,339.065,252.88,215.87,234.935,231.03,228.915,235.67,253.97,240.29,203.485,184.14,158.59,160.89,168.505,137.53,160.45,135.14,130.03,145.475,140.6,110.15,78.395,68.695,53.415,54.485,57.53,58.855,54.565
2021-05-07 14:50,417.17,370.065,339.01,253.08,216.12,234.82,231.0,228.84,235.77,254.185,240.49,203.385,184.225,158.635,160.86,168.51,137.735,160.31,135.12,130.23,145.6,140.58,110.025,78.435,68.77,53.46,54.475,57.555,58.84,54.585
2021-05-07 14:55,417.11,370.335,338.845,253.15,216.395,234.83,231.15,228.785,235.7,254.22,240.33,203.22,184.19,158.76,160.96,168.46,137.75,160.44,135.035,130.31,145.65,140.56,110.08,78.45,68.81,53.45,54.475,57.66,58.81,54.59
2021-05-07 15:00,417.58,370.42,338.62,253.065,216.085,234.86,231.21,228.815,235.6,254.47,240.165,203.26,184.335,158.75,161.01,168.51,137.775,160.37,135.08,130.26,145.615,140.48,109.99,78.475,68.835,53.415,54.48,57.69,58.775,54.57
2021-05-07 15:05,417.91,370.38,338.79,253.25,216.42,234.92,231.33,228.815,235.77,254.61,240.32,203.21,184.295,158.815,161.105,168.58,137.765,160.425,135.16,130.415,145.66,140.45,110.185,78.535,68.84,53.47,54.51,57.705,58.825,54.53
2021-05-07 15:10,417.935,370.78,338.62,253.2,216.665,234.9,231.445,228.7,235.605,254.76,240.25,203.21,184.3,158.9,161.14,168.635,137.74,160.41,135.275,130.41,145.62,140.4,110.125,78.63,68.73,53.48,54.525,57.7,58.825,54.54
2021-05-07 15:15,417.99,370.98,338.975,253.07,216.44,234.865,231.49,228.88,235.515,254.635,240.21,203.42,184.525,158.885,161.22,168.58,137.77,160.53,135.28,130.44,145.635,140.49,110.065,78.54,68.85,53.46,54.525,57.645,58.805,54.595
2021-05-07 15:20,418.11,371.11,339.12,253.1,217.0,234.82,231.51,228.77,235.705,254.57,240.035,203.3,184.66,158.9,161.28,168.58,137.76,160.565,135.265,130.525,145.605,140.6,110.17,78.615,68.89,53.46,54.55,57.68,58.8,54.635
2021-05-07 15:25,418.52,371.01,339.455,252.925,216.52,234.765,231.61,228.83,235.675,254.67,240.205,203.245,184.75,159.04,161.42,168.68,137.9,160.59,135.305,130.465,145.59,140.54,110.215,78.64,68.87,53.47,54.565,57.66,58.78,54.63
2021-05-07 15:30,418.91,371.31,339.61,252.885,216.285,235.06,231.67,228.71,235.62,254.4,240.525,203.165,184.75,159.035,161.475,168.67,137.9,160.58,135.36,130.445,145.67,140.54,110.11,78.615,68.965,53.47,54.565,57.64,58.795,54.615
2021-05-07 15:35,418.93,371.27,339.43,252.67,216.375,235.085,231.695,228.71,235.31,254.16,240.76,203.015,184.825,159.04,161.375,168.705,138.005,160.65,135.22,130.355,145.825,140.52,110.06,78.59,68.915,53.54,54.555,57.655,58.815,54.545
2021-05-07 15:40,418.06,370.97,339.285,252.73,216.29,234.87,231.805,228.73,235.11,254.43,241.04,202.91,184.98,159.035,161.175,168.605,137.87,160.6,135.24,130.27,145.705,140.41,109.99,78.515,68.995,53.58,54.56,57.6,58.76,54.525
2021-05-07 15:45,417.725,370.76,339.56,253.16,216.89,234.91,232.06,228.585,235.145,254.24,240.88,202.78,185.03,159.11,161.42,168.78,138.115,160.56,135.31,130.42,145.51,140.5,110.015,78.52,69.01,53.575,54.59,57.685,58.765,54.52
2021-05-07 15:50,417.48,370.64,339.61,252.785,216.51,234.78,231.95,228.705,235.19,254.415,241.21,203.15,184.92,159.055,161.305,168.59,138.0,160.845,135.22,130.48,145.58,140.36,109.98,78.425,69.06,53.48,54.525,57.775,58.755,54.63
2021-05-07 15:55,417.59,370.83,339.3,252.45,216.39,234.835,232.17,228.87,235.43,254.15,241.01,203.16,184.96,158.97,161.28,168.63,137.82,160.83,135.13,130.21,145.38,140.21,109.995,78.465,69.09,53.42,54.565,57.72,58.72,54.53
2021-05-10 09:30,418.95,376.33,339.87,249.825,213.795,235.55,230.39,230.28,238.44,256.96,242.975,205.47,185.235,159.67,162.71,169.57,137.52,161.43,136.37,128.59,146.27,140.61,112.3,78.66,70.22,53.76,55.205,56.74,59.37,55.195
2021-05-10 09:35,419.62,376.77,341.19,249.84,213.91,236.0,230.25,230.86,238.78,257.43,244.405,206.48,184.78,159.48,163.36,169.96,136.98,162.12,136.925,128.56,146.61,140.7,113.01,78.72,70.5,53.775,55.355,56.55,59.58,55.45
2021-05-10 09:40,420.97,374.19,341.245,250.35,213.79,235.9,229.955,230.23,237.675,256.92,244.215,206.47,184.39,159.04,162.765,170.62,137.19,161.5,137.15,128.715,146.26,140.66,111.99,78.89,70.465,53.705,55.46,56.39,59.63,55.64
2021-05-10 09:45,420.84,373.96,342.01,250.81,214.795,235.59,230.12,230.71,238.775,258.56,244.1,206.61,185.16,158.99,162.71,170.45,137.72,161.65,137.18,128.67,146.705,140.53,112.055,79.01,70.34,53.96,55.3,56.455,59.495,55.51
2021-05-10 09:50,421.9,373.2,342.47,250.73,214.275,235.74,230.09,230.96,238.32,257.29,244.03,207.35,184.81,159.47,162.95,170.755,137.03,162.08,137.37,128.325,147.055,140.685,112.285,79.1,70.27,54.06,55.325,56.465,59.49,55.315
2021-05-10 09:55,420.82,373.24,341.84,251.365,214.75,236.07,230.41,230.71,239.36,255.91,244.73,207.03,185.16,159.945,163.04,171.03,137.13,161.65,137.57,128.435,146.99,141.03,112.5,79.1,70.33,54.07,55.465,56.59,59.58,55.47
2021-05-10 10:00,421.46,373.2,341.57,251.435,214.455,236.13,230.91,230.98,239.55,254.92,245.31,206.91,185.255,160.455,163.18,170.44,137.235,161.74,137.575,128.34,147.3,140.98,112.14,79.095,70.41,53.97,55.38,56.47,59.53,55.52
2021-05-10 10:05,420.79,374.79,341.69,251.15,214.38,235.93,230.88,231.3,238.85,254.66,245.34,207.325,185.905,160.61,163.275,170.48,137.35,161.83,137.3,128.31,146.825,140.54,111.85,78.925,70.45,53.9,55.265,56.465,59.455,55.4
2021-05-10 10:10,421.685,375.04,341.635,251.16,214.635,235.92,230.78,231.46,239.245,254.35,245.42,207.46,186.6,160.4,163.025,170.57,137.38,162.24,136.85,128.375,146.685,140.57,111.605,78.81,70.23,53.79,55.16,56.605,59.325,55.41
2021-05-10 10:15,420.475,375.01,341.875,251.59,214.58,236.295,230.635,231.4,240.04,253.61,245.46,206.95,186.77,160.325,162.8,170.61,137.57,162.27,136.83,128.505,146.72,140.69,111.325,78.7,70.205,53.785,55.155,56.535,59.485,55.33
2021-05-10 10:20,420.36,374.8,341.825,251.21,213.795,236.425,230.53,231.605,240.77,253.62,245.17,207.44,186.59,160.34,162.905,170.08,137.7,162.26,136.96,128.41,146.92,140.775,111.13,78.595,70.11,53.73,55.23,56.35,59.465,55.29
2021-05-10 10:25,421.48,374.03,341.325,250.82,213.46,236.28,230.415,231.52,240.54,253.35,245.1,207.62,186.63,160.3,162.515,169.975,137.425,162.35,136.94,128.41,147.195,140.6,110.94,78.575,70.055,53.74,55.22,56.34,59.5,55.25
2021-05-10 10:30,421.58,372.955,342.32,250.595,213.84,236.29,230.54,231.225,239.55,253.49,244.495,207.47,186.005,159.925,162.2,170.34,137.4,162.375,137.19,128.21,147.11,140.97,110.67,78.78,69.8,53.66,55.28,56.315,59.585,55.35
2021-05-10 10:35,422.07,373.25,342.14,250.855,214.24,236.27,230.21,231.085,239.41,253.73,244.16,207.52,185.755,160.04,162.36,170.415,137.65,161.895,137.19,128.58,146.95,140.99,110.875,78.755,69.76,53.765,55.295,56.405,59.61,55.42
2021-05-10 10:40,422.13,373.29,342.685,250.68,214.59,236.35,229.99,230.71,238.81,254.35,243.765,207.445,185.55,159.6,162.4,170.62,137.655,161.85,137.38,128.39,146.87,141.05,110.76,78.82,69.65,53.73,55.28,56.345,59.595,55.48
2021-05-10 10:45,422.55,372.89,342.43,250.32,214.08,236.64,229.91,230.51,237.56,254.35,243.445,207.62,185.69,159.55,162.435,170.86,137.61,161.79,137.695,128.0,147.0,141.19,110.715,78.9,69.7,53.625,55.305,56.235,59.665,55.51
2021-05-10 10:50,422.77,374.07,342.61,250.065,214.125,236.54,229.915,230.85,238.07,253.91,244.02,207.72,185.79,159.755,162.78,170.82,137.885,161.845,137.515,128.0,146.945,140.96,110.885,78.825,69.74,53.665,55.215,56.28,59.665,55.56
2021-05-10 10:55,423.27,374.435,343.08,250.31,214.02,236.87,229.89,231.085,238.21,253.855,244.385,207.94,185.785,159.935,163.095,171.08,137.87,161.825,137.625,128.19,147.57,141.08,111.18,78.875,69.865,53.82,55.265,56.27,59.695,55.625
2021-05-10 11:00,422.655,374.835,343.45,250.08,214.105,236.825,229.83,231.37,237.79,253.61,243.93,208.0,186.215,160.265,163.38,171.08,137.96,162.2,137.775,128.035,147.71,141.285,111.275,78.805,69.96,53.83,55.255,56.24,59.7,55.57
2021-05-10 11:05,423.07,374.915,344.34,250.2,214.2,236.85,229.31,231.37,237.76,253.995,244.31,208.1,186.1,160.075,163.465,171.055,138.06,162.285,137.89,128.155,147.845,141.59,111.305,78.83,69.96,53.91,55.285,56.24,59.72,55.7
2021-05-10 11:10,424.2,374.15,344.365,250.23,214.16,236.71,229.1,231.615,237.72,254.415,244.49,208.24,185.86,160.14,163.36,171.17,138.065,162.21,137.98,128.18,147.86,141.69,111.28,78.81,69.995,53.925,55.305,56.215,59.785,55.65
2021-05-10 11:15,424.34,374.5,344.69,250.47,214.3,236.58,228.91,231.91,237.29,254.07,244.35,208.37,185.84,160.0,163.63,171.245,138.27,162.15,138.14,128.34,147.905,141.82,111.26,78.83,70.12,53.96,55.335,56.33,59.79,55.8
2021-05-10 11:20,424.53,374.34,345.41,250.515,214.67,236.62,228.65,232.12,237.96,254.43,245.01,208.68,185.98,160.245,163.52,170.98,138.32,162.21,138.0,128.37,148.145,141.81,111.315,78.845,70.14,53.96,55.315,56.38,59.795,55.9
2021-05-10 11:25,424.8,374.0,345.15,250.36,214.42,236.58,228.4,232.14,237.625,254.84,245.37,208.87,185.83,160.255,163.59,171.02,138.365,162.31,137.975,128.32,148.07,141.95,111.22,78.87,70.1,53.955,55.295,56.415,59.76,55.84
2021-05-10 11:30,424.72,373.51,345.3,250.35,214.67,236.69,228.235,232.25,237.535,254.19,245.495,208.6,185.72,160.225,163.5,170.86,138.465,162.405,138.055,128.205,148.15,141.87,111.26,78.83,70.195,53.985,55.275,56.405,59.82,55.83
2021-05-10 11:35,424.425,373.42,345.27,250.045,214.545,236.62,227.59,232.28,236.88,253.8,245.715,208.44,185.815,160.15,163.67,170.9,138.35,162.29,138.085,128.195,148.29,141.7,111.31,78.865,70.19,53.965,55.26,56.425,59.845,55.82
2021-05-10 11:40,424.61,373.22,345.31,250.35,214.96,236.72,228.0,232.065,236.795,254.25,245.24,208.2,186.045,160.2,163.46,170.78,138.49,162.27,137.98,128.405,148.165,141.56,111.08,78.755,70.095,53.925,55.235,56.53,59.69,55.71
2021-05-10 11:45,424.985,373.15,345.08,250.35,215.01,236.89,227.975,232.025,236.75,253.79,244.73,208.25,186.115,160.18,163.5,170.9,138.575,162.335,138.11,128.325,148.1,141.605,111.09,78.77,70.015,53.9,55.27,56.45,59.76,55.71
2021-05-10 11:50,425.85,372.78,345.565,250.15,214.855,237.32,228.22,232.16,236.99,254.26,244.69,208.625,186.235,160.055,163.43,171.02,138.79,162.33,138.415,128.375,148.03,141.73,111.03,78.92,70.015,53.95,55.35,56.43,59.825,55.75
2021-05-10 11:55,424.87,372.835,345.585,250.35,214.82,237.15,228.23,232.09,237.035,254.085,244.6,208.24,186.36,160.04,163.44,170.8,138.72,162.0,138.17,128.53,147.86,141.8,111.25,78.82,69.98,53.94,55.335,56.49,59.785,55.7
2021-05-10 12:00,424.22,371.805,345.54,250.59,214.835,237.3,228.13,232.37,236.99,254.16,244.76,208.24,186.56,159.975,163.25,170.76,138.585,162.165,138.005,128.6,147.875,141.62,111.3,78.845,69.925,53.94,55.3,56.52,59.735,55.69
2021-05-10 12:05,423.4,372.14,345.02,250.62,215.17,237.095,228.17,232.285,237.065,253.975,244.495,207.88,186.715,160.175,163.27,170.715,138.365,162.035,137.92,128.52,147.855,141.425,111.29,78.84,69.735,53.91,55.245,56.47,59.735,55.755
2021-05-10 12:10,423.41,371.8,345.47,250.875,215.245,237.11,228.47,232.38,237.02,253.985,244.59,207.875,186.44,160.245,163.11,170.69,138.37,162.05,137.88,128.67,147.82,141.47,111.05,78.81,69.74,53.905,55.245,56.51,59.69,55.755
2021-05-10 12:15,423.935,371.84,345.465,250.855,215.525,237.52,228.35,232.4,237.24,254.265,244.64,207.91,186.565,160.4,163.175,170.78,138.23,162.09,137.825,128.62,148.02,141.38,110.995,78.875,69.78,53.885,55.235,56.56,59.765,55.675
2021-05-10 12:20,424.625,371.86,345.58,250.93,215.58,237.59,228.56,232.6,237.86,253.845,244.65,208.04,186.715,160.45,163.21,170.9,138.445,161.865,137.96,128.59,148.04,141.44,110.95,78.88,69.775,53.92,55.245,56.555,59.795,55.79
2021-05-10 12:25,424.27,371.485,345.31,250.84,215.23,237.505,228.27,232.38,237.21,254.3,244.33,207.815,186.71,160.225,163.02,170.755,138.335,161.705,137.98,128.4,147.805,141.4,110.855,78.87,69.625,53.91,55.265,56.495,59.79,55.77
2021-05-10 12:30,424.51,371.77,345.38,250.53,215.14,237.48,228.435,232.3,237.42,254.09,244.37,207.95,186.365,160.265,163.26,170.69,138.335,161.81,137.88,128.33,147.72,141.42,110.8,78.915,69.8,53.91,55.235,56.425,59.785,55.78
2021-05-10 12:35,424.39,372.19,345.34,250.55,215.505,237.3,228.21,232.1,237.52,253.77,244.64,207.6,186.43,160.15,163.255,170.85,138.32,161.83,137.84,128.265,147.65,141.39,110.75,78.875,69.945,53.895,55.22,56.445,59.765,55.81
2021-05-10 12:40,424.52,372.2,345.45,250.385,215.495,237.24,227.8,232.01,236.8,254.005,244.41,207.745,186.5,160.07,163.25,170.81,138.265,161.8,137.845,128.23,147.69,141.37,110.785,78.905,69.81,53.965,55.195,56.4,59.775,55.81
2021-05-10 12:45,424.445,372.52,345.46,250.145,215.515,237.17,227.77,232.1,236.64,254.04,244.57,207.525,186.475,160.165,163.3,170.69,138.27,161.76,137.72,128.22,147.64,141.39,110.81,78.895,69.885,54.035,55.185,56.45,59.69,55.76
2021-05-10 12:50,424.74,372.36,345.48,250.04,215.655,237.09,228.085,232.16,236.55,254.06,244.64,207.87,186.515,160.075,163.18,170.67,137.95,161.55,137.735,128.27,147.57,141.425,110.76,78.91,69.78,54.02,55.16,56.44,59.75,55.84
2021-05-10 12:55,424.53,372.31,345.07,249.945,215.55,236.995,228.085,232.33,236.53,253.915,244.685,207.91,186.6,159.995,163.24,170.585,137.75,161.64,137.71,128.315,147.435,141.385,110.79,78.885,69.82,54.005,55.155,56.4,59.74,55.77
2021-05-10 13:00,425.09,372.51,344.99,249.685,215.565,236.93,228.02,232.14,235.95,253.91,244.38,208.035,186.23,159.955,163.185,170.76,137.765,161.64,137.84,128.38,147.46,141.33,110.64,78.92,69.77,53.95,55.165,56.415,59.755,55.72
2021-05-10 13:05,424.9,372.595,345.075,249.81,215.445,236.955,228.03,232.125,235.85,253.825,244.545,208.12,186.325,160.085,163.165,170.72,137.83,161.69,137.95,128.35,147.355,141.24,110.57,78.915,69.665,53.98,55.195,56.38,59.75,55.71
2021-05-10 13:10,424.52,372.46,344.94,249.87,215.64,236.9,227.99,232.145,236.05,253.695,244.64,207.915,186.08,159.96,163.095,170.6,137.725,161.69,137.87,128.375,147.27,141.305,110.68,78.915,69.665,54.03,55.21,56.395,59.755,55.685
2021-05-10 13:15,424.23,372.28,344.635,249.99,215.65,236.82,227.585,231.99,236.03,253.98,244.265,207.845,186.06,159.95,163.08,170.655,137.66,161.96,137.89,128.385,147.28,141.31,110.54,78.885,69.59,53.945,55.16,56.37,59.705,55.595
2021-05-10 13:20,424.16,373.23,344.37,250.22,215.83,236.82,227.53,232.065,236.59,253.93,244.34,207.905,186.02,160.11,163.14,170.56,137.76,162.08,137.82,128.395,147.35,141.28,110.65,78.85,69.61,53.94,55.15,56.44,59.705,55.62
2021-05-10 13:25,424.38,372.95,344.39,250.11,215.45,236.95,227.24,232.18,236.86,254.24,244.23,207.81,186.075,159.99,162.95,170.51,137.66,162.01,137.94,128.265,147.31,141.32,110.84,78.82,69.52,53.895,55.185,56.44,59.7,55.61
2021-05-10 13:30,424.31,373.09,344.495,249.885,215.0,237.09,227.355,232.18,237.26,254.13,244.16,208.06,186.1,160.095,163.02,170.49,137.68,162.15,137.915,128.225,147.425,141.39,110.82,78.765,69.55,53.9,55.18,56.405,59.67,55.64
2021-05-10 13:35,424.81,373.025,344.38,249.97,214.76,237.22,227.205,232.29,237.38,254.18,243.915,208.09,186.06,160.045,162.85,170.55,137.68,162.03,137.94,128.26,147.565,141.31,110.905,78.785,69.41,53.895,55.205,56.375,59.685,55.59
2021-05-10 13:40,425.2,373.0,344.48,249.815,214.48,237.43,226.97,232.4,236.73,254.37,243.67,208.32,185.86,159.97,162.835,170.77,137.585,162.29,138.04,128.195,147.665,141.43,110.705,78.8,69.39,53.9,55.215,56.34,59.695,55.65
2021-05-10 13:45,425.58,373.28,344.42,249.885,214.475,237.595,226.56,232.455,236.89,254.71,244.23,208.365,185.83,160.02,162.99,170.815,137.67,162.49,138.1,128.125,147.73,141.5,110.82,78.875,69.35,53.895,55.205,56.385,59.685,55.685
2021-05-10 13:50,425.28,373.325,344.29,249.865,214.26,237.495,226.14,232.53,236.905,254.34,244.285,208.45,185.8,159.99,163.085,170.715,137.71,162.52,138.065,128.075,147.79,141.54,110.85,78.815,69.34,53.87,55.215,56.345,59.67,55.79
2021-05-10 13:55,424.71,373.35,343.9,249.825,214.18,237.305,226.48,232.37,236.58,254.01,244.29,208.265,185.68,160.075,163.05,170.685,137.61,162.45,138.02,128.055,147.675,141.48,110.71,78.74,69.38,53.88,55.12,56.37,59.65,55.71
2021-05-10 14:00,424.475,373.465,344.08,249.52,214.225,237.35,226.57,232.44,236.815,253.41,244.66,208.435,185.5,160.425,163.24,170.555,137.48,162.6,137.97,127.845,147.61,141.36,110.83,78.69,69.435,53.8,55.11,56.28,59.645,55.66
2021-05-10 14:05,424.71,373.66,343.92,249.52,214.34,237.36,226.65,232.555,236.635,253.285,244.685,208.57,185.51,160.385,163.1,170.825,137.515,162.51,137.985,127.825,147.605,141.44,110.845,78.7,69.545,53.795,55.115,56.26,59.665,55.71
2021-05-10 14:10,424.415,373.78,343.66,249.03,214.25,237.38,226.67,232.47,236.685,252.945,244.86,208.245,185.56,160.53,163.255,170.5,137.42,162.7,137.985,127.715,147.56,141.305,110.92,78.655,69.64,53.72,55.095,56.195,59.675,55.63
2021-05-10 14:15,423.145,372.31,343.23,248.535,214.035,236.89,226.245,232.01,235.21,252.31,244.4,207.81,184.865,160.08,162.855,170.435,137.095,162.27,137.78,127.52,147.215,141.135,110.545,78.45,69.39,53.59,55.03,56.13,59.6,55.435
2021-05-10 14:20,422.92,372.395,343.12,248.22,213.98,237.035,226.145,232.09,235.1,252.47,244.595,207.905,184.875,160.305,162.865,170.35,137.29,162.39,137.91,127.41,147.02,141.27,110.325,78.46,69.44,53.605,55.02,56.11,59.625,55.48
2021-05-10 14:25,422.91,372.76,342.82,247.85,214.125,237.045,225.94,232.02,234.86,252.41,244.465,207.88,184.775,160.18,162.65,170.24,137.14,162.53,137.92,127.2,147.03,141.115,110.21,78.4,69.42,53.55,55.0,56.065,59.52,55.445
2021-05-10 14:30,423.09,372.405,342.91,247.89,214.26,237.17,226.325,231.975,234.905,252.56,244.29,208.015,184.715,160.185,162.76,170.23,137.19,162.545,137.855,127.225,146.98,141.14,110.28,78.42,69.395,53.525,55.035,56.095,59.53,55.425
2021-05-10 14:35,422.72,372.14,342.69,247.9,214.425,237.2,226.31,231.71,234.945,252.79,244.31,207.64,184.67,159.93,162.36,170.22,137.085,162.23,137.79,127.25,146.79,141.095,110.145,78.345,69.295,53.52,54.99,56.07,59.465,55.38
2021-05-10 14:40,422.82,372.45,342.05,247.565,214.31,237.13,226.06,231.84,234.595,252.71,244.3,207.795,184.57,159.915,162.43,170.24,137.095,162.3,137.9,127.15,146.9,141.04,110.085,78.42,69.295,53.42,54.99,56.03,59.45,55.38
2021-05-10 14:45,422.76,371.71,342.19,247.78,214.375,237.24,226.18,231.925,234.26,253.435,243.94,207.925,184.435,159.92,162.26,170.37,137.17,162.28,137.85,126.99,146.92,141.1,110.015,78.33,69.23,53.43,54.995,56.03,59.485,55.43
2021-05-10 14:50,422.49,371.68,342.05,247.66,214.25,236.93,225.86,231.715,234.125,253.28,243.48,207.915,184.15,159.92,162.29,170.41,137.05,162.23,137.835,127.06,146.72,141.065,110.07,78.33,69.15,53.41,54.98,56.025,59.5,55.47
2021-05-10 14:55,422.99,372.38,342.085,247.845,214.335,237.61,225.51,231.775,234.285,253.57,243.555,208.09,184.46,160.2,162.4,170.58,137.195,162.43,137.85,127.07,146.9,141.015,110.155,78.38,69.135,53.46,55.015,56.06,59.54,55.43
2021-05-10 15:00,422.59,372.57,342.435,247.945,214.57,237.52,225.47,231.62,234.4,253.4,243.715,207.72,184.455,160.01,162.29,170.39,137.27,162.385,137.65,127.14,146.8,140.885,110.14,78.21,69.175,53.37,54.96,56.055,59.46,55.28
2021-05-10 15:05,422.42,372.73,342.0,248.04,214.8,237.495,225.64,231.53,234.16,253.51,243.83,207.59,184.395,160.08,162.28,170.31,137.21,162.32,137.73,127.22,146.82,141.005,110.1,78.22,69.09,53.37,54.945,56.11,59.445,55.24
2021-05-10 15:10,422.75,372.47,342.54,248.09,214.85,237.6,225.685,231.87,234.36,253.42,244.2,207.745,184.545,160.04,162.31,170.41,137.23,162.4,137.83,127.255,146.955,141.05,110.115,78.265,69.235,53.4,55.02,56.135,59.515,55.29
2021-05-10 15:15,422.0,371.66,342.4,248.07,214.82,237.56,225.33,231.69,233.97,253.74,243.75,207.46,184.49,159.78,162.135,170.37,137.07,162.195,137.87,127.22,146.77,141.115,110.12,78.28,69.1,53.29,55.005,56.1,59.51,55.3
2021-05-10 15:20,422.37,371.69,342.16,248.05,214.705,237.71,225.61,231.55,233.795,253.52,243.83,207.525,184.35,159.71,162.06,170.305,137.085,162.11,137.83,127.215,146.775,141.09,110.07,78.265,69.15,53.235,54.99,56.04,59.535,55.25
2021-05-10 15:25,422.95,372.08,342.09,248.38,214.71,237.87,225.8,231.695,234.05,253.52,243.97,207.52,184.5,159.85,162.16,170.62,137.265,162.27,137.86,127.21,146.84,141.175,110.26,78.385,69.29,53.28,55.04,56.115,59.565,55.295
2021-05-10 15:30,423.39,372.395,342.63,248.285,214.53,237.725,226.305,231.745,234.205,253.385,244.055,207.44,184.88,159.8,162.365,170.8,137.29,162.32,138.02,127.205,146.85,141.18,110.3,78.415,69.26,53.35,55.055,56.1,59.585,55.235
2021-05-10 15:35,422.795,371.56,342.51,248.34,214.48,237.6,226.12,231.46,233.98,253.41,243.51,207.26,184.74,159.76,162.145,170.665,137.04,162.065,138.06,127.36,146.695,141.19,110.145,78.305,69.04,53.375,55.075,56.12,59.59,55.21
2021-05-10 15:40,422.88,371.38,342.58,248.35,214.71,237.68,226.31,231.46,233.84,254.08,243.64,207.38,184.68,159.77,161.97,170.74,137.0,162.02,138.19,127.38,146.66,141.325,110.06,78.37,68.9,53.375,55.075,56.14,59.64,55.24
2021-05-10 15:45,421.87,370.51,341.93,248.155,214.39,237.42,226.325,231.08,233.34,252.82,243.1,207.255,184.46,159.67,161.73,170.3,136.76,161.98,137.95,127.3,146.47,141.22,109.885,78.28,68.86,53.28,55.015,56.095,59.6,55.13
2021-05-10 15:50,421.92,369.145,342.16,247.72,214.105,237.41,226.14,231.27,232.86,252.62,242.95,207.225,184.28,159.04,161.455,170.405,136.625,161.935,137.93,127.02,146.445,141.115,109.56,78.25,68.75,53.17,54.945,56.02,59.62,55.11
2021-05-10 15:55,420.91,368.785,341.215,247.33,213.85,237.175,225.94,230.96,232.95,252.63,242.63,207.44,184.3,158.655,161.15,170.37,136.415,161.66,137.705,126.855,146.15,140.82,109.59,78.21,68.74,53.19,54.915,55.91,59.52,55.12
2021-05-11 09:30,419.9,364.01,337.41,242.86,210.06,236.15,222.83,229.06,227.67,255.12,238.84,206.61,180.21,157.51,161.2,169.925,137.49,160.92,138.39,123.24,144.695,139.86,108.48,77.55,67.55,52.59,54.82,54.97,59.37,55.29
2021-05-11 09:35,418.105,361.54,336.02,243.935,210.365,235.78,222.655,228.13,226.61,254.13,238.04,205.64,180.1,155.95,160.64,170.44,136.9,160.7,138.275,123.925,144.09,140.28,108.15,77.81,67.55,52.51,54.73,55.22,59.425,55.305
2021-05-11 09:40,418.13,364.59,336.035,244.895,211.08,235.85,223.21,228.05,227.37,254.375,240.29,206.36,180.42,156.305,161.48,170.22,137.735,160.61,138.21,124.305,144.69,139.99,108.96,78.0,68.06,52.7,54.675,55.34,59.38,54.98
2021-05-11 09:45,416.47,364.925,335.21,243.73,211.55,235.165,222.425,227.66,227.16,253.73,240.91,206.62,180.495,156.36,161.56,169.8,136.94,159.57,137.9,123.9,144.475,139.82,108.53,77.845,68.185,52.6,54.575,55.165,59.28,54.97
2021-05-11 09:50,414.84,367.46,334.085,243.91,211.45,234.59,222.47,227.47,228.165,252.55,242.34,206.12,181.23,157.13,162.1,169.655,136.845,159.77,137.46,124.28,144.48,139.24,109.07,77.785,68.5,52.47,54.43,55.49,59.135,54.85
2021-05-11 09:55,415.18,368.42,334.915,244.8,212.48,234.97,223.185,226.85,229.91,253.57,242.27,205.55,182.12,157.165,162.11,169.51,136.88,159.775,137.63,124.685,144.63,139.6,109.4,78.0,68.79,52.54,54.5,55.59,59.16,54.92
2021-05-11 10:00,416.38,368.25,334.57,244.54,211.91,234.93,223.85,227.3,229.21,254.08,242.62,205.705,181.765,157.545,162.06,169.92,136.72,160.34,137.93,124.33,144.91,139.68,109.01,78.4,68.585,52.635,54.585,55.45,59.325,55.05
2021-05-11 10:05,416.04,365.5,333.79,244.615,211.86,235.4,223.95,226.66,227.88,254.57,241.51,205.66,181.17,156.42,161.245,170.36,136.33,160.465,138.43,123.815,144.89,139.91,108.775,78.57,68.135,52.58,54.71,55.18,59.465,55.05
2021-05-11 10:10,416.54,364.45,333.1,244.79,211.815,235.42,223.86,226.645,227.23,254.945,240.12,205.19,180.72,156.275,160.865,170.2,135.79,159.41,138.57,123.905,144.74,139.96,108.62,78.525,67.875,52.6,54.765,55.15,59.455,55.15
2021-05-11 10:15,415.875,363.085,332.0,245.63,212.49,235.01,223.625,226.125,226.44,255.53,238.93,204.54,180.495,155.655,160.19,170.01,135.905,158.76,138.46,124.15,144.31,140.065,108.3,78.49,67.78,52.54,54.72,55.12,59.42,54.99
2021-05-11 10:20,415.145,364.29,331.97,244.68,212.5,234.78,223.41,225.85,226.49,255.33,238.92,204.475,180.39,155.75,160.41,170.01,136.21,158.56,138.22,123.785,144.455,140.0,108.41,78.355,67.965,52.515,54.6,55.025,59.37,55.05
2021-05-11 10:25,413.41,362.93,330.59,244.6,211.64,234.785,223.76,225.25,225.58,254.455,238.1,204.27,179.77,155.33,160.035,169.95,135.52,158.25,138.47,123.455,144.325,139.835,107.76,78.345,67.685,52.465,54.65,54.89,59.35,54.99
2021-05-11 10:30,413.06,362.97,329.92,244.12,211.345,234.71,223.265,225.32,225.14,255.17,238.07,204.265,179.39,154.76,159.775,169.795,135.31,158.115,138.25,123.44,143.995,139.54,107.705,78.305,67.61,52.395,54.52,54.7,59.24,55.06
